Time	voltage_A	voltage_B	voltage_C
3.16945	0.0180868	59.2031	-92.8403
3.1695	0.0180273	60.5273	-91.9528
3.16955	0.0179713	61.886	-90.9931
3.1696	0.0179034	63.1633	-90.0772
3.16965	0.017838	64.4819	-89.0821
3.1697	0.0177617	65.7591	-88.0906
3.16975	0.0176874	67.0045	-87.0928
3.1698	0.0176022	68.2836	-86.0233
3.16985	0.0175196	69.4807	-84.9978
3.1699	0.0174252	70.7153	-83.8967
3.16995	0.0173344	71.9096	-82.7978
3.17	0.0172313	73.0686	-81.696
3.17005	0.0171318	74.2604	-80.5231
3.1701	0.0170206	75.3697	-79.3945
3.17015	0.0169122	76.5128	-78.194
3.1702	0.016793	77.6168	-76.9945
3.17025	0.0166762	78.6821	-75.7955
3.1703	0.0165486	79.7794	-74.5263
3.17035	0.016424	80.794	-73.3019
3.1704	0.0162877	81.8386	-72.0093
3.17045	0.0161554	82.8455	-70.7165
3.1705	0.0160111	83.8104	-69.4277
3.17055	0.0158706	84.8066	-68.07
3.1706	0.0157189	85.72	-66.7573
3.17065	0.0155701	86.6599	-65.3805
3.1707	0.015411	87.5634	-64.0026
3.17075	0.0152545	88.422	-62.632
3.1708	0.0150876	89.311	-61.1939
3.17085	0.0149241	90.1174	-59.8013
3.1709	0.0147493	90.9469	-58.3485
3.17095	0.0145788	91.7414	-56.894
3.171	0.0143967	92.4884	-55.4503
3.17105	0.0142189	93.2649	-53.9405
3.1711	0.0140302	93.9591	-52.4767
3.17115	0.0138449	94.6733	-50.9568
3.1712	0.0136496	95.3538	-49.4346
3.17125	0.0134575	95.9844	-47.9267
3.1713	0.0132553	96.6439	-46.3544
3.17135	0.013057	97.2215	-44.8286
3.1714	0.0128478	97.8159	-43.2509
3.17145	0.0126435	98.3784	-41.6705
3.1715	0.012428	98.8886	-40.1077
3.17155	0.0122172	99.4271	-38.4824
3.1716	0.0119961	99.8844	-36.9042
3.17165	0.0117789	100.356	-35.2784
3.1717	0.0115522	100.796	-33.6494
3.17175	0.0113292	101.183	-32.0415
3.1718	0.0110966	101.597	-30.3731
3.17185	0.0108685	101.931	-28.7523
3.1719	0.0106301	102.277	-27.0883
3.17195	0.010397	102.593	-25.4209
3.172	0.0101534	102.854	-23.7778
3.17205	0.0099149	103.141	-22.0765
3.1721	0.00966677	103.35	-20.4233
3.17215	0.00942306	103.567	-18.7311
3.1722	0.00917046	103.757	-17.0356
3.17225	0.00892219	103.89	-15.3676
3.1723	0.00866485	104.049	-13.6436
3.17235	0.00841267	104.131	-11.9684
3.1724	0.00815071	104.219	-10.2585
3.17245	0.00789467	104.282	-8.54523
3.1725	0.0076288	104.286	-6.8627
3.17255	0.00736864	104.316	-5.12662
3.1726	0.00709949	104.27	-3.43981
3.17265	0.00683538	104.228	-1.72261
3.1727	0.006563	104.163	-0.00217318
3.17275	0.00629564	104.039	1.68443
3.1728	0.00601979	103.94	3.42208
3.17285	0.00574982	103.766	5.10995
3.1729	0.00547069	103.595	6.82392
3.17295	0.00519813	103.402	8.54093
3.173	0.00491646	103.15	10.2211
3.17305	0.0046411	102.923	11.9497
3.1731	0.00435748	102.623	13.6281
3.17315	0.00407955	102.323	15.3284
3.1732	0.00379402	102.004	17.0314
3.17325	0.00351423	101.625	18.6947
3.1733	0.00322659	101.271	20.4038
3.17335	0.00294555	100.847	22.0623
3.1734	0.00265605	100.42	23.7383
3.17345	0.00237378	99.9774	25.4169
3.1735	0.00208313	99.4736	27.0529
3.17355	0.00179946	98.9952	28.7321
3.1736	0.00150825	98.4484	30.3603
3.17365	0.00122343	97.8983	32.002
3.1737	0.000931693	97.334	33.6457
3.17375	0.000646456	96.7089	35.2443
3.1738	0.000354014	96.1091	36.8834
3.17385	6.8924e-05	95.4433	38.4711
3.1739	-0.000223935	94.7728	40.0683
3.17395	-0.000508868	94.0906	41.6672
3.174	-0.000801419	93.3478	43.2183
3.17405	-0.00108634	92.6304	44.8073
3.1741	-0.00137804	91.8496	46.3447
3.17415	-0.00166266	91.063	47.8875
3.1742	-0.0019535	90.2672	49.4317
3.17425	-0.00223709	89.4111	50.9258
3.1743	-0.00252722	88.5807	52.4551
3.17435	-0.00280925	87.6896	53.9325
3.1744	-0.00309834	86.7918	55.4116
3.17445	-0.00337883	85.8872	56.8916
3.1745	-0.00366618	84.9231	58.3193
3.17455	-0.00394524	83.985	59.7795
3.1746	-0.00423034	82.989	61.1877
3.17465	-0.00450766	81.9855	62.5939
3.1747	-0.00479053	80.9778	64.0007
3.17475	-0.0050654	79.9115	65.3531
3.1748	-0.00534616	78.8715	66.7354
3.17485	-0.00561809	77.7766	68.0657
3.1749	-0.0058964	76.6737	69.3904
3.17495	-0.00616544	75.5692	70.7153
3.175	-0.0064406	74.4071	71.9839
3.17505	-0.00670685	73.2718	73.2799
3.1751	-0.00697842	72.0847	74.524
3.17515	-0.00724153	70.8891	75.759
3.1752	-0.00750955	69.6946	76.994
3.17525	-0.00776884	68.4439	78.1709
3.1753	-0.00803341	67.2204	79.3726
3.17535	-0.00828846	65.9484	80.5228
3.1754	-0.00854923	64.6675	81.6606
3.17545	-0.00880009	63.3905	82.798
3.1755	-0.00905639	62.0587	83.8758
3.17555	-0.00930317	60.7547	84.9761
3.1756	-0.00955461	59.4054	86.0251
3.17565	-0.00979695	58.0472	87.0586
3.1757	-0.0100436	56.6955	88.0915
3.17575	-0.0102809	55.2907	89.0636
3.1758	-0.0105228	53.9144	90.0557
3.17585	-0.0107546	52.4961	90.997
3.1759	-0.0109915	51.069	91.9199
3.17595	-0.0112179	49.6511	92.842
3.176	-0.0114491	48.1819	93.7021
3.17605	-0.0116703	46.7417	94.5801
3.1761	-0.0118955	45.2632	95.4079
3.17615	-0.012111	43.7759	96.2145
3.1762	-0.0123303	42.3006	97.0202
3.17625	-0.0125396	40.7759	97.7629
3.1763	-0.012753	39.281	98.5215
3.17635	-0.0129558	37.7512	99.2305
3.1764	-0.0131631	36.2129	99.9158
3.17645	-0.0133594	34.6893	100.6
3.1765	-0.0135599	33.1184	101.221
3.17655	-0.0137499	31.5781	101.855
3.1766	-0.0139434	30.0064	102.441
3.17665	-0.0141267	28.4266	103.001
3.1767	-0.0143133	26.8643	103.56
3.17675	-0.0144894	25.2567	104.055
3.1768	-0.0146692	23.6805	104.562
3.17685	-0.0148378	22.0766	105.02
3.1769	-0.0150105	20.465	105.451
3.17695	-0.0151718	18.8736	105.881
3.177	-0.0153368	17.2392	106.247
3.17705	-0.0154908	15.637	106.623
3.1771	-0.015648	14.0106	106.952
3.17715	-0.0157945	12.3772	107.251
3.1772	-0.0159439	10.7666	107.55
3.17725	-0.0160824	9.1154	107.784
3.1773	-0.0162242	7.4971	108.027
3.17735	-0.0163544	5.85829	108.224
3.1774	-0.0164883	4.21305	108.39
3.17745	-0.0166105	2.5933	108.556
3.1775	-0.016736	0.935315	108.657
3.17755	-0.0168502	-0.688965	108.765
3.1776	-0.0169672	-2.33016	108.83
3.17765	-0.0170732	-3.97708	108.861
3.1777	-0.0171818	-5.59596	108.892
3.17775	-0.0172792	-7.25059	108.86
3.1778	-0.0173796	-8.87075	108.833
3.17785	-0.0174681	-10.5043	108.764
3.1779	-0.0175601	-12.1427	108.66
3.17795	-0.01764	-13.7507	108.557
3.178	-0.017723	-15.3919	108.391
3.17805	-0.0177946	-16.9978	108.229
3.1781	-0.0178686	-18.6136	108.027
3.17815	-0.0179314	-20.2335	107.789
3.1782	-0.0179967	-21.8205	107.553
3.17825	-0.0180504	-23.4383	107.254
3.1783	-0.0181071	-25.0201	106.959
3.17835	-0.0181516	-26.6082	106.625
3.1784	-0.0181994	-28.1996	106.254
3.17845	-0.0182351	-29.7558	105.886
3.1785	-0.0182737	-31.3402	105.456
3.17855	-0.0183007	-32.888	105.029
3.1786	-0.01833	-34.4387	104.565
3.17865	-0.018348	-35.9919	104.064
3.1787	-0.0183684	-37.5076	103.566
3.17875	-0.0183771	-39.049	103.007
3.1788	-0.0183886	-40.5532	102.451
3.17885	-0.0183881	-42.0569	101.86
3.1789	-0.0183906	-43.5623	101.232
3.17895	-0.0183811	-45.0281	100.607
3.179	-0.0183744	-46.5171	99.9239
3.17905	-0.018356	-47.9683	99.242
3.1791	-0.01834	-49.4158	98.5275
3.17915	-0.0183127	-50.8642	97.7757
3.1792	-0.0182877	-52.271	97.0287
3.17925	-0.0182511	-53.6985	96.2242
3.1793	-0.0182174	-55.0876	95.421
3.17935	-0.0181716	-56.4701	94.5875
3.1794	-0.018129	-57.8525	93.7167
3.17945	-0.0180744	-59.1915	92.8519
3.1795	-0.0180226	-60.5488	91.9313
3.17955	-0.0179593	-61.8673	91.0118
3.1796	-0.0178984	-63.1761	90.0643
3.17965	-0.0178263	-64.4841	89.0799
3.1797	-0.0177568	-65.7471	88.1026
3.17975	-0.0176756	-67.0258	87.0715
3.1798	-0.0175976	-68.2656	86.0414
3.17985	-0.0175076	-69.4927	84.9859
3.1799	-0.0174209	-70.7183	83.8938
3.17995	-0.0173225	-71.8972	82.8102
3.18	-0.017227	-73.0897	81.6748
3.18005	-0.0171202	-74.243	80.5405
3.1801	-0.0170161	-75.3808	79.3835
3.18015	-0.0169009	-76.5164	78.1904
3.1802	-0.0167886	-77.604	77.0072
3.18025	-0.0166649	-78.703	75.7746
3.1803	-0.0165445	-79.7626	74.5432
3.18035	-0.0164124	-80.8042	73.2916
3.1804	-0.0162839	-81.8429	72.005
3.18045	-0.0161439	-82.8324	70.7296
3.1805	-0.0160072	-83.8311	69.4071
3.18055	-0.0158595	-84.7904	68.0862
3.1806	-0.0157148	-85.7293	66.748
3.18065	-0.0155593	-86.6648	65.3755
3.1807	-0.015407	-87.55	64.0159
3.18075	-0.0152436	-88.4424	62.6117
3.1808	-0.015084	-89.2955	61.2095
3.18085	-0.014913	-90.1259	59.7928
3.1809	-0.0147459	-90.9525	58.343
3.18095	-0.0145678	-91.7278	56.9076
3.181	-0.0143933	-92.5084	55.4302
3.18105	-0.0142082	-93.25	53.9554
3.1811	-0.0140265	-93.9668	52.469
3.18115	-0.0138344	-94.6794	50.9507
3.1812	-0.013646	-95.34	49.4485
3.18125	-0.0134469	-96.0041	47.907
3.1813	-0.013252	-96.6296	46.3687
3.18135	-0.0130463	-97.2284	44.8217
3.1814	-0.0128448	-97.8226	43.2443
3.18145	-0.0126329	-98.3644	41.6845
3.1815	-0.0124249	-98.908	40.0883
3.18155	-0.0122069	-99.4134	38.496
3.1816	-0.0119928	-99.8905	36.8981
3.18165	-0.0117688	-100.363	35.2712
3.1817	-0.011549	-100.782	33.6636
3.18175	-0.011319	-101.202	32.0225
3.1818	-0.0110938	-101.584	30.3861
3.18185	-0.0108582	-101.937	28.747
3.1819	-0.0106275	-102.284	27.0806
3.18195	-0.0103868	-102.579	25.4352
3.182	-0.0101506	-102.872	23.7592
3.18205	-0.00990501	-103.129	22.0888
3.1821	-0.00966386	-103.354	20.4187
3.18215	-0.00941336	-103.575	18.723
3.1822	-0.00916767	-103.743	17.05
3.18225	-0.00891236	-103.908	15.3494
3.1823	-0.00866239	-104.038	13.6553
3.18235	-0.00840268	-104.135	11.9645
3.1824	-0.00814842	-104.227	10.2499
3.18245	-0.00788481	-104.267	8.55968
3.1825	-0.00762638	-104.304	6.84491
3.18255	-0.00735911	-104.305	5.13769
3.1826	-0.00709693	-104.273	3.43663
3.18265	-0.00682601	-104.237	1.71363
3.1827	-0.00656057	-104.149	0.016655
3.18275	-0.00628614	-104.056	-1.70178
3.1828	-0.00601769	-103.929	-3.41165
3.18285	-0.00574017	-103.769	-5.11244
3.1829	-0.00546873	-103.604	-6.83327
3.18295	-0.00518863	-103.388	-8.52644
3.183	-0.00491436	-103.167	-10.238
3.18305	-0.00463192	-102.913	-11.94
3.1831	-0.00435525	-102.625	-13.63
3.18315	-0.0040705	-102.333	-15.3381
3.1832	-0.00379193	-101.99	-17.0169
3.18325	-0.00350504	-101.641	-18.7111
3.1833	-0.00322482	-101.262	-20.3947
3.18335	-0.00293623	-100.848	-22.0634
3.1834	-0.00265439	-100.43	-23.7484
3.18345	-0.00236461	-99.9629	-25.4025
3.1835	-0.00208134	-99.4896	-27.0689
3.18355	-0.00179059	-98.9867	-28.7236
3.1836	-0.00150634	-98.449	-30.3609
3.18365	-0.00121468	-97.9086	-32.0123
3.1837	-0.000929934	-97.3197	-33.6314
3.18375	-0.000637554	-96.7244	-35.2598
3.1838	-0.000352549	-96.1012	-36.8755
3.18385	-5.991e-05	-95.4432	-38.4711
3.1839	0.0002253	-94.7834	-40.0789
3.18395	0.00051772	-94.0764	-41.6529
3.184	0.000802932	-93.3628	-43.2333
3.18405	0.00109491	-92.6231	-44.8001
3.1841	0.00137966	-91.849	-46.3441
3.18415	0.00167113	-91.0739	-47.8984
3.1842	0.00195495	-90.253	-49.4176
3.18425	0.00224571	-89.4256	-50.9403
3.1843	0.00252839	-88.5741	-52.4484
3.18435	0.00281797	-87.6884	-53.9313
3.1844	0.00309944	-86.8029	-55.4226
3.18445	0.00338738	-85.8732	-56.8776
3.1845	0.00366742	-84.9372	-58.3333
3.18455	0.00395352	-83.9789	-59.7734
3.1846	0.00423168	-82.9872	-61.186
3.18465	0.00451587	-81.9967	-62.6052
3.1847	0.00479169	-80.9639	-63.9868
3.18475	0.00507376	-79.925	-65.3666
3.1848	0.00534705	-78.866	-66.7299
3.18485	0.00562654	-77.7744	-68.0635
3.1849	0.00589724	-76.6851	-69.4018
3.18495	0.00617371	-75.5554	-70.7016
3.185	0.0064416	-74.4201	-71.9969
3.18505	0.00671486	-73.2669	-73.275
3.1851	0.00697948	-72.082	-74.5213
3.18515	0.00724949	-70.9007	-75.7706
3.1852	0.00751043	-69.6811	-76.9805
3.18525	0.00777696	-68.4564	-78.1834
3.1853	0.00803404	-67.2161	-79.3683
3.18535	0.00829664	-65.9452	-80.5196
3.1854	0.00854982	-64.6792	-81.6723
3.18545	0.00880809	-63.3772	-82.7847
3.1855	0.00905714	-62.0706	-83.8878
3.18555	0.00931093	-60.7509	-84.9723
3.1856	0.00955542	-59.4017	-86.0214
3.18565	0.00980468	-58.059	-87.0704
3.1857	0.0100442	-56.6825	-88.0785
3.18575	0.0102887	-55.3022	-89.075
3.1858	0.0105232	-53.9112	-90.0525
3.18585	0.0107625	-52.4921	-90.9929
3.1859	0.0109919	-51.0808	-91.9318
3.18595	0.0112257	-49.6383	-92.8292
3.186	0.0114497	-48.1928	-93.7131
3.18605	0.0116778	-46.7391	-94.5774
3.1861	0.0118961	-45.2587	-95.4034
3.18615	0.0121185	-43.7878	-96.2264
3.1862	0.0123307	-42.288	-97.0076
3.18625	0.0125472	-40.7863	-97.7734
3.1863	0.0127532	-39.2788	-98.5193
3.18635	0.0129635	-37.7463	-99.2256
3.1864	0.0131632	-36.2248	-99.9278
3.18645	0.0133669	-34.677	-100.588
3.1865	0.0135602	-33.1283	-101.231
3.18655	0.0137572	-31.5764	-101.854
3.1866	0.0139438	-30.0012	-102.436
3.18665	0.014134	-28.4385	-103.013
3.1867	0.0143135	-26.8522	-103.548
3.18675	0.0144969	-25.2661	-104.064
3.1868	0.0146692	-23.6793	-104.56
3.18685	0.0148453	-22.071	-105.015
3.1869	0.0150105	-20.4769	-105.463
3.18695	0.0151791	-18.8618	-105.87
3.187	0.0153369	-17.2481	-106.256
3.18705	0.0154979	-15.6363	-106.622
3.1871	0.0156481	-14.0048	-106.946
3.18715	0.0158016	-12.3891	-107.263
3.1872	0.0159438	-10.7551	-107.539
3.18725	0.0160896	-9.12377	-107.793
3.1873	0.0162239	-7.49689	-108.027
3.18735	0.0163617	-5.85214	-108.218
3.1874	0.0164881	-4.22493	-108.402
3.18745	0.0166175	-2.58215	-108.545
3.1875	0.0167359	-0.943178	-108.665
3.18755	0.0168571	0.688736	-108.765
3.1876	0.0169671	2.33658	-108.823
3.18765	0.0170801	3.96527	-108.873
3.1877	0.0171816	5.60678	-108.881
3.18775	0.0172862	7.24323	-108.867
3.1878	0.0173792	8.87009	-108.833
3.18785	0.0174752	10.5109	-108.757
3.1879	0.0175597	12.131	-108.672
3.18795	0.0176469	13.7612	-108.547
3.188	0.0177228	15.385	-108.398
3.18805	0.0178013	16.9967	-108.23
3.1881	0.0178683	18.6205	-108.02
3.18815	0.0179382	20.2219	-107.801
3.1882	0.0179962	21.8307	-107.543
3.18825	0.0180573	23.4319	-107.26
3.1883	0.0181064	25.0186	-106.96
3.18835	0.0181585	26.6153	-106.617
3.1884	0.0181988	28.1881	-106.266
3.18845	0.0182418	29.7657	-105.876
3.1885	0.0182732	31.3343	-105.462
3.18855	0.0183072	32.8861	-105.031
3.1886	0.0183295	34.446	-104.557
3.18865	0.0183546	35.9805	-104.075
3.1887	0.0183677	37.5171	-103.556
3.18875	0.0183838	39.0436	-103.013
3.1888	0.0183878	40.5509	-102.453
3.18885	0.0183948	42.0644	-101.853
3.1889	0.0183899	43.5511	-101.243
3.18895	0.0183876	45.0373	-100.598
3.189	0.0183737	46.5122	-99.9288
3.18905	0.0183624	47.9657	-99.2446
3.1891	0.0183394	49.4234	-98.5199
3.18915	0.0183191	50.8531	-97.7868
3.1892	0.0182869	52.2798	-97.0199
3.18925	0.0182577	53.694	-96.2287
3.1893	0.0182165	55.0847	-95.424
3.18935	0.0181781	56.4778	-94.5797
3.1894	0.0181281	57.8415	-93.7276
3.18945	0.0180807	59.1999	-92.8434
3.1895	0.0180218	60.5447	-91.9353
3.18955	0.0179655	61.8641	-91.015
3.1896	0.0178976	63.184	-90.0565
3.18965	0.0178326	64.4734	-89.0906
3.1897	0.0177558	65.7551	-88.0945
3.18975	0.017682	67.0222	-87.0751
3.1898	0.0175965	68.262	-86.045
3.18985	0.017514	69.5007	-84.9779
3.1899	0.0174199	70.7077	-83.9043
3.18995	0.0173286	71.9049	-82.8025
3.19	0.0172261	73.0865	-81.678
3.19005	0.0171263	74.2391	-80.5444
3.1901	0.0170151	75.3889	-79.3754
3.19015	0.0169071	76.5061	-78.2008
3.1902	0.0167874	77.6114	-76.9999
3.19025	0.0166711	78.7002	-75.7773
3.1903	0.0165432	79.7584	-74.5473
3.19035	0.0164186	80.8123	-73.2835
3.1904	0.0162828	81.8328	-72.0151
3.19045	0.01615	82.8394	-70.7226
3.1905	0.0160061	83.8287	-69.4095
3.19055	0.0158654	84.786	-68.0906
3.1906	0.0157137	85.7375	-66.7398
3.19065	0.0155653	86.6549	-65.3855
3.1907	0.0154057	87.5566	-64.0093
3.19075	0.0152497	88.4404	-62.6136
3.1908	0.0150826	89.2908	-61.2141
3.19085	0.014919	90.1341	-59.7846
3.1909	0.0147446	90.9428	-58.3527
3.19095	0.0145737	91.734	-56.9014
3.191	0.0143921	92.5068	-55.4318
3.19105	0.014214	93.2451	-53.9603
3.1911	0.0140252	93.975	-52.4608
3.19115	0.0138403	94.6699	-50.9602
3.1912	0.0136446	95.3459	-49.4426
3.19125	0.0134529	96.003	-47.9081
3.1913	0.0132505	96.6245	-46.3737
3.19135	0.0130522	97.2366	-44.8135
3.1914	0.0128434	97.8134	-43.2535
3.19145	0.0126386	98.3699	-41.679
3.1915	0.0124236	98.9072	-40.0891
3.19155	0.0122126	99.4081	-38.5013
3.1916	0.0119914	99.8987	-36.8899
3.19165	0.0117746	100.354	-35.2802
3.1917	0.0115475	100.787	-33.6584
3.19175	0.0113249	101.202	-32.0229
3.1918	0.0110922	101.579	-30.3916
3.19185	0.010864	101.945	-28.7388
3.1919	0.0106259	102.275	-27.0893
3.19195	0.0103924	102.584	-25.4304
3.192	0.0101492	102.872	-23.7593
3.19205	0.00991058	103.123	-22.0944
3.1921	0.00966233	103.363	-20.4106
3.19215	0.00941902	103.567	-18.7314
3.1922	0.00916598	103.747	-17.0455
3.19225	0.0089181	103.908	-15.3492
3.1923	0.00866066	104.032	-13.6611
3.19235	0.00840834	104.143	-11.9565
3.1924	0.00814679	104.219	-10.2581
3.19245	0.00789032	104.271	-8.55556
3.1925	0.00762481	104.304	-6.84439
3.19255	0.00736457	104.299	-5.1436
3.1926	0.00709528	104.281	-3.42866
3.19265	0.00683157	104.229	-1.72154
3.1927	0.00655877	104.152	-0.0128821
3.19275	0.00629176	104.057	1.7026
3.1928	0.00601585	103.923	3.40562
3.19285	0.00574571	103.777	5.12034
3.1929	0.005467	103.597	6.82564
3.19295	0.00519403	103.391	8.52987
3.193	0.00491268	103.168	10.2391
3.19305	0.00463728	102.907	11.9338
3.1931	0.00435348	102.633	13.6378
3.19315	0.00407596	102.325	15.3307
3.1932	0.00379003	101.993	17.02
3.19325	0.00351055	101.643	18.7125
3.1933	0.00322289	101.256	20.3884
3.19335	0.00294166	100.855	22.0711
3.1934	0.00265256	100.423	23.7413
3.19345	0.0023699	99.9657	25.4053
3.1935	0.00207955	99.4913	27.0706
3.19355	0.00179586	98.9804	28.7173
3.1936	0.00150446	98.4566	30.3685
3.19365	0.00122004	97.9018	32.0055
3.1937	0.000927928	97.3221	33.6338
3.19375	0.000642965	96.7263	35.2617
3.1938	0.000350531	96.0948	36.8691
3.19385	6.52283e-05	95.4507	38.4785
3.1939	-0.000227225	94.7769	40.0723
3.19395	-0.000512528	94.0785	41.655
3.194	-0.000804816	93.365	43.2355
3.19405	-0.00108972	92.6167	44.7936
3.1941	-0.00138164	91.8563	46.3514
3.19415	-0.00166586	91.0677	47.8921
3.1942	-0.00195705	90.2549	49.4194
3.19425	-0.0022404	89.428	50.9427
3.1943	-0.00253049	88.5676	52.4419
3.19435	-0.00281275	87.6956	53.9385
3.1944	-0.00310145	86.7969	55.4167
3.19445	-0.00338228	85.8748	56.8791
3.1945	-0.0036694	84.9398	58.3359
3.19455	-0.00394842	83.9724	59.7669
3.1946	-0.00423375	82.9943	61.1931
3.19465	-0.00451068	81.9911	62.5995
3.1947	-0.00479388	80.9652	63.9881
3.19475	-0.00506854	79.9278	65.3694
3.1948	-0.00534924	78.8595	66.7233
3.19485	-0.00562141	77.7813	68.0704
3.1949	-0.00589933	76.6797	69.3964
3.19495	-0.00616869	75.5564	70.7026
3.195	-0.00644366	74.4231	71.9999
3.19505	-0.00670984	73.2604	73.2684
3.1951	-0.00698165	72.0888	74.528
3.19515	-0.00724438	70.8956	75.7655
3.1952	-0.0075127	69.6818	76.9812
3.19525	-0.00777182	68.4596	78.1866
3.1953	-0.0080363	67.2096	79.3618
3.19535	-0.00829161	65.9518	80.5262
3.1954	-0.00855199	64.6744	81.6674
3.19545	-0.00880316	63.3776	82.7851
3.1955	-0.0090593	62.074	83.8911
3.19555	-0.00930598	60.7444	84.9658
3.1956	-0.00955767	59.4082	86.0279
3.19565	-0.00979964	58.0545	87.0659
3.1957	-0.0100466	56.6826	88.0786
3.19575	-0.0102837	55.3057	89.0785
3.1958	-0.0105255	53.9047	90.046
3.19585	-0.0107576	52.4983	90.9992
3.1959	-0.0109941	51.0766	91.9275
3.19595	-0.0112208	49.6382	92.8291
3.196	-0.0114519	48.1965	93.7167
3.19605	-0.0116729	46.7326	94.571
3.1961	-0.0118984	45.2648	95.4095
3.19615	-0.0121136	43.7838	96.2224
3.1962	-0.0123331	42.2877	97.0073
3.19625	-0.0125423	40.7901	97.7772
3.1963	-0.0127556	39.2724	98.5129
3.19635	-0.0129586	37.7522	99.2315
3.1964	-0.0131655	36.2211	99.9241
3.19645	-0.0133621	34.6765	100.587
3.1965	-0.0135625	33.1322	101.235
3.19655	-0.0137524	31.57	101.847
