Time	I_src_A	I_src_B	I_src_C
1.93175	0.227041	-0.443081	0.21604
1.9318	0.232991	-0.442927	0.209936
1.93185	0.238883	-0.442663	0.20378
1.9319	0.244715	-0.44229	0.197575
1.93195	0.250488	-0.441808	0.19132
1.932	0.256199	-0.441217	0.185018
1.93205	0.261846	-0.440517	0.178671
1.9321	0.267429	-0.439708	0.172279
1.93215	0.272946	-0.438791	0.165845
1.9322	0.278395	-0.437766	0.15937
1.93225	0.283776	-0.436632	0.152856
1.9323	0.289087	-0.435391	0.146304
1.93235	0.294327	-0.434043	0.139716
1.9324	0.299494	-0.432587	0.133093
1.93245	0.304587	-0.431025	0.126438
1.9325	0.309604	-0.429356	0.119751
1.93255	0.314546	-0.427581	0.113035
1.9326	0.31941	-0.425701	0.106291
1.93265	0.324195	-0.423716	0.0995211
1.9327	0.3289	-0.421626	0.0927263
1.93275	0.333524	-0.419432	0.0859086
1.9328	0.338065	-0.417135	0.0790698
1.93285	0.342523	-0.414735	0.0722114
1.9329	0.346897	-0.412232	0.0653352
1.93295	0.351185	-0.409628	0.0584429
1.933	0.355387	-0.406923	0.0515361
1.93305	0.3595	-0.404117	0.0446167
1.9331	0.363525	-0.401212	0.0376862
1.93315	0.367461	-0.398207	0.0307465
1.9332	0.371305	-0.395105	0.0237991
1.93325	0.375059	-0.391904	0.0168459
1.9333	0.378719	-0.388608	0.00988852
1.93335	0.382286	-0.385215	0.00292871
1.9334	0.385759	-0.381727	-0.00403183
1.93345	0.389137	-0.378145	-0.0109914
1.9335	0.392418	-0.37447	-0.0179482
1.93355	0.395603	-0.370702	-0.0249006
1.9336	0.39869	-0.366843	-0.0318469
1.93365	0.401679	-0.362893	-0.0387853
1.9337	0.404568	-0.358854	-0.0457141
1.93375	0.407358	-0.354727	-0.0526317
1.9338	0.410048	-0.350511	-0.0595362
1.93385	0.412636	-0.34621	-0.0664261
1.9339	0.415122	-0.341822	-0.0732996
1.93395	0.417506	-0.337351	-0.080155
1.934	0.419787	-0.332796	-0.0869906
1.93405	0.421964	-0.328159	-0.0938048
1.9341	0.424037	-0.323442	-0.100596
1.93415	0.426006	-0.318644	-0.107362
1.9342	0.42787	-0.313768	-0.114102
1.93425	0.429627	-0.308814	-0.120813
1.9343	0.431279	-0.303784	-0.127495
1.93435	0.432825	-0.298679	-0.134145
1.9344	0.434264	-0.293501	-0.140762
1.93445	0.435595	-0.28825	-0.147345
1.9345	0.436819	-0.282928	-0.153891
1.93455	0.437935	-0.277536	-0.160399
1.9346	0.438944	-0.272076	-0.166868
1.93465	0.439844	-0.266548	-0.173295
1.9347	0.440635	-0.260955	-0.17968
1.93475	0.441318	-0.255298	-0.18602
1.9348	0.441892	-0.249577	-0.192314
1.93485	0.442356	-0.243795	-0.198561
1.9349	0.442712	-0.237953	-0.204759
1.93495	0.442958	-0.232052	-0.210907
1.935	0.443096	-0.226093	-0.217002
1.93505	0.443123	-0.220079	-0.223044
1.9351	0.443042	-0.214011	-0.229031
1.93515	0.442851	-0.20789	-0.234961
1.9352	0.442551	-0.201717	-0.240833
1.93525	0.442141	-0.195495	-0.246646
1.9353	0.441623	-0.189225	-0.252398
1.93535	0.440996	-0.182907	-0.258088
1.9354	0.440259	-0.176545	-0.263714
1.93545	0.439415	-0.170139	-0.269275
1.9355	0.438461	-0.163691	-0.27477
1.93555	0.4374	-0.157203	-0.280197
1.9356	0.436231	-0.150676	-0.285554
1.93565	0.434954	-0.144112	-0.290842
1.9357	0.433569	-0.137512	-0.296057
1.93575	0.432078	-0.130879	-0.301199
1.9358	0.43048	-0.124213	-0.306267
1.93585	0.428776	-0.117516	-0.31126
1.9359	0.426966	-0.11079	-0.316176
1.93595	0.425051	-0.104037	-0.321013
1.936	0.423031	-0.0972588	-0.325772
1.93605	0.420906	-0.0904562	-0.33045
1.9361	0.418678	-0.0836313	-0.335047
1.93615	0.416346	-0.0767857	-0.339561
1.9362	0.413912	-0.0699212	-0.343991
1.93625	0.411376	-0.0630395	-0.348336
1.9363	0.408738	-0.0561422	-0.352595
1.93635	0.405999	-0.049231	-0.356768
1.9364	0.40316	-0.0423077	-0.360852
1.93645	0.400221	-0.0353739	-0.364847
1.9365	0.397184	-0.0284314	-0.368752
1.93655	0.394049	-0.0214819	-0.372567
1.9366	0.390816	-0.0145271	-0.376289
1.93665	0.387487	-0.00756877	-0.379918
1.9367	0.384063	-0.000608522	-0.383454
1.93675	0.380544	0.00635188	-0.386895
1.9368	0.37693	0.0133107	-0.390241
1.93685	0.373224	0.0202663	-0.39349
1.9369	0.369426	0.0272168	-0.396643
1.93695	0.365537	0.0341606	-0.399697
1.937	0.361557	0.041096	-0.402653
1.93705	0.357488	0.0480213	-0.405509
1.9371	0.353331	0.0549347	-0.408266
1.93715	0.349087	0.0618346	-0.410921
1.9372	0.344757	0.0687192	-0.413476
1.93725	0.340341	0.0755868	-0.415928
1.9373	0.335842	0.0824358	-0.418278
1.93735	0.33126	0.0892645	-0.420524
1.9374	0.326596	0.0960711	-0.422667
1.93745	0.321851	0.102854	-0.424705
1.9375	0.317027	0.109612	-0.426639
1.93755	0.312125	0.116342	-0.428467
1.9376	0.307146	0.123044	-0.43019
1.93765	0.302091	0.129715	-0.431806
1.9377	0.296962	0.136355	-0.433316
1.93775	0.291759	0.142961	-0.434719
1.9378	0.286484	0.149531	-0.436015
1.93785	0.281139	0.156065	-0.437203
1.9379	0.275724	0.16256	-0.438283
1.93795	0.270241	0.169015	-0.439256
1.938	0.264691	0.175428	-0.440119
1.93805	0.259077	0.181798	-0.440875
1.9381	0.253398	0.188123	-0.441521
1.93815	0.247657	0.194402	-0.442059
1.9382	0.241854	0.200633	-0.442487
1.93825	0.235992	0.206814	-0.442806
1.9383	0.230072	0.212944	-0.443016
1.93835	0.224095	0.219022	-0.443117
1.9384	0.218062	0.225046	-0.443108
1.93845	0.211976	0.231014	-0.44299
1.9385	0.205838	0.236925	-0.442763
1.93855	0.199649	0.242778	-0.442426
1.9386	0.19341	0.248571	-0.441981
1.93865	0.187124	0.254302	-0.441426
1.9387	0.180792	0.259971	-0.440762
1.93875	0.174415	0.265575	-0.43999
1.9388	0.167995	0.271114	-0.439109
1.93885	0.161533	0.276586	-0.438119
1.9389	0.155032	0.28199	-0.437022
1.93895	0.148492	0.287325	-0.435817
1.939	0.141916	0.292588	-0.434504
1.93905	0.135305	0.297779	-0.433084
1.9391	0.12866	0.302897	-0.431557
1.93915	0.121984	0.30794	-0.429924
1.9392	0.115277	0.312907	-0.428184
1.93925	0.108542	0.317797	-0.426339
1.9393	0.101781	0.322608	-0.424389
1.93935	0.0949939	0.32734	-0.422334
1.9394	0.0881837	0.331991	-0.420175
1.93945	0.0813517	0.336561	-0.417912
1.9395	0.0744996	0.341047	-0.415546
1.93955	0.0676292	0.345449	-0.413078
1.9396	0.060742	0.349765	-0.410507
1.93965	0.0538399	0.353996	-0.407836
1.9397	0.0469245	0.358139	-0.405063
1.93975	0.0399975	0.362194	-0.402191
1.9398	0.0330607	0.366159	-0.39922
1.93985	0.0261156	0.370034	-0.39615
1.9399	0.0191642	0.373818	-0.392982
1.93995	0.012208	0.377509	-0.389717
1.94	0.00524881	0.381107	-0.386356
1.94005	-0.00171168	0.384612	-0.3829
1.9401	-0.00867174	0.388021	-0.379349
1.94015	-0.0156297	0.391335	-0.375705
1.9402	-0.0225837	0.394552	-0.371968
1.94025	-0.0295322	0.397672	-0.36814
1.9403	-0.0364735	0.400693	-0.36422
1.94035	-0.0434057	0.403616	-0.360211
1.9404	-0.0503272	0.406439	-0.356112
1.94045	-0.0572363	0.409162	-0.351926
1.9405	-0.0641312	0.411784	-0.347653
1.94055	-0.0710104	0.414305	-0.343294
1.9406	-0.077872	0.416723	-0.338851
1.94065	-0.0847144	0.419038	-0.334324
1.9407	-0.0915359	0.42125	-0.329714
1.94075	-0.0983348	0.423358	-0.325023
1.9408	-0.105109	0.425361	-0.320252
1.94085	-0.111858	0.42726	-0.315402
1.9409	-0.118579	0.429053	-0.310474
1.94095	-0.125271	0.43074	-0.305469
1.941	-0.131932	0.432321	-0.300389
1.94105	-0.138561	0.433796	-0.295235
1.9411	-0.145155	0.435163	-0.290008
1.94115	-0.151713	0.436423	-0.28471
1.9412	-0.158234	0.437575	-0.279341
1.94125	-0.164716	0.43862	-0.273904
1.9413	-0.171157	0.439556	-0.268398
1.94135	-0.177556	0.440383	-0.262827
1.9414	-0.183912	0.441102	-0.257191
1.94145	-0.190221	0.441712	-0.251491
1.9415	-0.196484	0.442213	-0.245729
1.94155	-0.202699	0.442606	-0.239907
1.9416	-0.208863	0.442888	-0.234025
1.94165	-0.214976	0.443062	-0.228086
1.9417	-0.221036	0.443126	-0.22209
1.94175	-0.227041	0.443081	-0.21604
1.9418	-0.232991	0.442927	-0.209936
1.94185	-0.238883	0.442663	-0.20378
1.9419	-0.244715	0.44229	-0.197575
1.94195	-0.250488	0.441808	-0.19132
1.942	-0.256199	0.441217	-0.185018
1.94205	-0.261846	0.440517	-0.178671
1.9421	-0.267429	0.439708	-0.172279
1.94215	-0.272946	0.438791	-0.165845
1.9422	-0.278395	0.437766	-0.15937
1.94225	-0.283776	0.436632	-0.152856
1.9423	-0.289087	0.435391	-0.146304
1.94235	-0.294327	0.434043	-0.139716
1.9424	-0.299494	0.432587	-0.133093
1.94245	-0.304587	0.431025	-0.126438
1.9425	-0.309604	0.429356	-0.119751
1.94255	-0.314546	0.427581	-0.113035
1.9426	-0.31941	0.425701	-0.106291
1.94265	-0.324195	0.423716	-0.0995211
1.9427	-0.3289	0.421626	-0.0927263
1.94275	-0.333524	0.419432	-0.0859086
1.9428	-0.338065	0.417135	-0.0790698
1.94285	-0.342523	0.414735	-0.0722114
1.9429	-0.346897	0.412232	-0.0653352
1.94295	-0.351185	0.409628	-0.0584429
1.943	-0.355387	0.406923	-0.0515361
1.94305	-0.3595	0.404117	-0.0446167
1.9431	-0.363525	0.401212	-0.0376862
1.94315	-0.367461	0.398207	-0.0307465
1.9432	-0.371305	0.395105	-0.0237991
1.94325	-0.375059	0.391904	-0.0168459
1.9433	-0.378719	0.388608	-0.00988852
1.94335	-0.382286	0.385215	-0.00292871
1.9434	-0.385759	0.381727	0.00403183
1.94345	-0.389137	0.378145	0.0109914
1.9435	-0.392418	0.37447	0.0179482
1.94355	-0.395603	0.370702	0.0249006
1.9436	-0.39869	0.366843	0.0318469
1.94365	-0.401679	0.362893	0.0387853
1.9437	-0.404568	0.358854	0.0457141
1.94375	-0.407358	0.354727	0.0526317
1.9438	-0.410048	0.350511	0.0595362
1.94385	-0.412636	0.34621	0.0664261
1.9439	-0.415122	0.341822	0.0732996
1.94395	-0.417506	0.337351	0.080155
1.944	-0.419787	0.332796	0.0869906
1.94405	-0.421964	0.328159	0.0938048
1.9441	-0.424037	0.323442	0.100596
1.94415	-0.426006	0.318644	0.107362
1.9442	-0.42787	0.313768	0.114102
1.94425	-0.429627	0.308814	0.120813
1.9443	-0.431279	0.303784	0.127495
1.94435	-0.432825	0.298679	0.134145
1.9444	-0.434264	0.293501	0.140762
1.94445	-0.435595	0.28825	0.147345
1.9445	-0.436819	0.282928	0.153891
1.94455	-0.437935	0.277536	0.160399
1.9446	-0.438944	0.272076	0.166868
1.94465	-0.439844	0.266548	0.173295
1.9447	-0.440635	0.260955	0.17968
1.94475	-0.441318	0.255298	0.18602
1.9448	-0.441892	0.249577	0.192314
1.94485	-0.442356	0.243795	0.198561
1.9449	-0.442712	0.237953	0.204759
1.94495	-0.442958	0.232052	0.210907
1.945	-0.443096	0.226093	0.217002
1.94505	-0.443123	0.220079	0.223044
1.9451	-0.443042	0.214011	0.229031
1.94515	-0.442851	0.20789	0.234961
1.9452	-0.442551	0.201717	0.240833
1.94525	-0.442141	0.195495	0.246646
1.9453	-0.441623	0.189225	0.252398
1.94535	-0.440996	0.182907	0.258088
1.9454	-0.440259	0.176545	0.263714
1.94545	-0.439415	0.170139	0.269275
1.9455	-0.438461	0.163691	0.27477
1.94555	-0.4374	0.157203	0.280197
1.9456	-0.436231	0.150676	0.285554
1.94565	-0.434954	0.144112	0.290842
1.9457	-0.433569	0.137512	0.296057
1.94575	-0.432078	0.130879	0.301199
1.9458	-0.43048	0.124213	0.306267
1.94585	-0.428776	0.117516	0.31126
1.9459	-0.426966	0.11079	0.316176
1.94595	-0.425051	0.104037	0.321013
1.946	-0.423031	0.0972588	0.325772
1.94605	-0.420906	0.0904562	0.33045
1.9461	-0.418678	0.0836313	0.335047
1.94615	-0.416346	0.0767857	0.339561
1.9462	-0.413912	0.0699212	0.343991
1.94625	-0.411376	0.0630395	0.348336
1.9463	-0.408738	0.0561422	0.352595
1.94635	-0.405999	0.049231	0.356768
1.9464	-0.40316	0.0423077	0.360852
1.94645	-0.400221	0.0353739	0.364847
1.9465	-0.397184	0.0284314	0.368752
1.94655	-0.394049	0.0214819	0.372567
1.9466	-0.390816	0.0145271	0.376289
1.94665	-0.387487	0.00756877	0.379918
1.9467	-0.384063	0.000608522	0.383454
1.94675	-0.380544	-0.00635188	0.386895
1.9468	-0.37693	-0.0133107	0.390241
1.94685	-0.373224	-0.0202663	0.39349
1.9469	-0.369426	-0.0272168	0.396643
1.94695	-0.365537	-0.0341606	0.399697
1.947	-0.361557	-0.041096	0.402653
1.94705	-0.357488	-0.0480213	0.405509
1.9471	-0.353331	-0.0549347	0.408266
1.94715	-0.349087	-0.0618346	0.410921
1.9472	-0.344757	-0.0687192	0.413476
1.94725	-0.340341	-0.0755868	0.415928
1.9473	-0.335842	-0.0824358	0.418278
1.94735	-0.33126	-0.0892645	0.420524
1.9474	-0.326596	-0.0960711	0.422667
1.94745	-0.321851	-0.102854	0.424705
1.9475	-0.317027	-0.109612	0.426639
1.94755	-0.312125	-0.116342	0.428467
1.9476	-0.307146	-0.123044	0.43019
1.94765	-0.302091	-0.129715	0.431806
1.9477	-0.296962	-0.136355	0.433316
1.94775	-0.291759	-0.142961	0.434719
1.9478	-0.286484	-0.149531	0.436015
1.94785	-0.281139	-0.156065	0.437203
1.9479	-0.275724	-0.16256	0.438283
1.94795	-0.270241	-0.169015	0.439256
1.948	-0.264691	-0.175428	0.440119
1.94805	-0.259077	-0.181798	0.440875
1.9481	-0.253398	-0.188123	0.441521
1.94815	-0.247657	-0.194402	0.442059
1.9482	-0.241854	-0.200633	0.442487
1.94825	-0.235992	-0.206814	0.442806
1.9483	-0.230072	-0.212944	0.443016
1.94835	-0.224095	-0.219022	0.443117
1.9484	-0.218062	-0.225046	0.443108
1.94845	-0.211976	-0.231014	0.44299
1.9485	-0.205838	-0.236925	0.442763
1.94855	-0.199649	-0.242778	0.442426
1.9486	-0.19341	-0.248571	0.441981
1.94865	-0.187124	-0.254302	0.441426
1.9487	-0.180792	-0.259971	0.440762
1.94875	-0.174415	-0.265575	0.43999
1.9488	-0.167995	-0.271114	0.439109
1.94885	-0.161533	-0.276586	0.438119
1.9489	-0.155032	-0.28199	0.437022
1.94895	-0.148492	-0.287325	0.435817
1.949	-0.141916	-0.292588	0.434504
1.94905	-0.135305	-0.297779	0.433084
1.9491	-0.12866	-0.302897	0.431557
1.94915	-0.121984	-0.30794	0.429924
1.9492	-0.115277	-0.312907	0.428184
1.94925	-0.108542	-0.317797	0.426339
1.9493	-0.101781	-0.322608	0.424389
1.94935	-0.0949939	-0.32734	0.422334
1.9494	-0.0881837	-0.331991	0.420175
1.94945	-0.0813517	-0.336561	0.417912
1.9495	-0.0744996	-0.341047	0.415546
1.94955	-0.0676292	-0.345449	0.413078
1.9496	-0.060742	-0.349765	0.410507
1.94965	-0.0538399	-0.353996	0.407836
1.9497	-0.0469245	-0.358139	0.405063
1.94975	-0.0399975	-0.362194	0.402191
1.9498	-0.0330607	-0.366159	0.39922
1.94985	-0.0261156	-0.370034	0.39615
1.9499	-0.0191642	-0.373818	0.392982
1.94995	-0.012208	-0.377509	0.389717
1.95	-0.00524881	-0.381107	0.386356
1.95005	0.00171168	-0.384612	0.3829
1.9501	0.00867174	-0.388021	0.379349
1.95015	0.0156297	-0.391335	0.375705
1.9502	0.0225837	-0.394552	0.371968
1.95025	0.0295322	-0.397672	0.36814
1.9503	0.0364735	-0.400693	0.36422
1.95035	0.0434057	-0.403616	0.360211
1.9504	0.0503272	-0.406439	0.356112
1.95045	0.0572363	-0.409162	0.351926
1.9505	0.0641312	-0.411784	0.347653
1.95055	0.0710104	-0.414305	0.343294
1.9506	0.077872	-0.416723	0.338851
1.95065	0.0847144	-0.419038	0.334324
1.9507	0.0915359	-0.42125	0.329714
1.95075	0.0983348	-0.423358	0.325023
1.9508	0.105109	-0.425361	0.320252
1.95085	0.111858	-0.42726	0.315402
1.9509	0.118579	-0.429053	0.310474
1.95095	0.125271	-0.43074	0.305469
1.951	0.131932	-0.432321	0.300389
1.95105	0.138561	-0.433796	0.295235
1.9511	0.145155	-0.435163	0.290008
1.95115	0.151713	-0.436423	0.28471
1.9512	0.158234	-0.437575	0.279341
1.95125	0.164716	-0.43862	0.273904
1.9513	0.171157	-0.439556	0.268398
1.95135	0.177556	-0.440383	0.262827
1.9514	0.183912	-0.441102	0.257191
1.95145	0.190221	-0.441712	0.251491
1.9515	0.196484	-0.442213	0.245729
1.95155	0.202699	-0.442606	0.239907
1.9516	0.208863	-0.442888	0.234025
1.95165	0.214976	-0.443062	0.228086
1.9517	0.221036	-0.443126	0.22209
1.95175	0.227041	-0.443081	0.21604
1.9518	0.232991	-0.442927	0.209936
1.95185	0.238883	-0.442663	0.20378
1.9519	0.244715	-0.44229	0.197575
1.95195	0.250488	-0.441808	0.19132
1.952	0.256199	-0.441217	0.185018
1.95205	0.261846	-0.440517	0.178671
1.9521	0.267429	-0.439708	0.172279
1.95215	0.272946	-0.438791	0.165845
1.9522	0.278395	-0.437766	0.15937
1.95225	0.283776	-0.436632	0.152856
1.9523	0.289087	-0.435391	0.146304
1.95235	0.294327	-0.434043	0.139716
1.9524	0.299494	-0.432587	0.133093
1.95245	0.304587	-0.431025	0.126438
1.9525	0.309604	-0.429356	0.119751
1.95255	0.314546	-0.427581	0.113035
1.9526	0.31941	-0.425701	0.106291
1.95265	0.324195	-0.423716	0.0995211
1.9527	0.3289	-0.421626	0.0927263
1.95275	0.333524	-0.419432	0.0859086
1.9528	0.338065	-0.417135	0.0790698
1.95285	0.342523	-0.414735	0.0722114
1.9529	0.346897	-0.412232	0.0653352
1.95295	0.351185	-0.409628	0.0584429
1.953	0.355387	-0.406923	0.0515361
1.95305	0.3595	-0.404117	0.0446167
1.9531	0.363525	-0.401212	0.0376862
1.95315	0.367461	-0.398207	0.0307465
1.9532	0.371305	-0.395105	0.0237991
1.95325	0.375059	-0.391904	0.0168459
1.9533	0.378719	-0.388608	0.00988852
1.95335	0.382286	-0.385215	0.00292871
1.9534	0.385759	-0.381727	-0.00403183
1.95345	0.389137	-0.378145	-0.0109914
1.9535	0.392418	-0.37447	-0.0179482
1.95355	0.395603	-0.370702	-0.0249006
1.9536	0.39869	-0.366843	-0.0318469
1.95365	0.401679	-0.362893	-0.0387853
1.9537	0.404568	-0.358854	-0.0457141
1.95375	0.407358	-0.354727	-0.0526317
1.9538	0.410048	-0.350511	-0.0595362
1.95385	0.412636	-0.34621	-0.0664261
1.9539	0.415122	-0.341822	-0.0732996
1.95395	0.417506	-0.337351	-0.080155
1.954	0.419787	-0.332796	-0.0869906
1.95405	0.421964	-0.328159	-0.0938048
1.9541	0.424037	-0.323442	-0.100596
1.95415	0.426006	-0.318644	-0.107362
1.9542	0.42787	-0.313768	-0.114102
1.95425	0.429627	-0.308814	-0.120813
1.9543	0.431279	-0.303784	-0.127495
1.95435	0.432825	-0.298679	-0.134145
1.9544	0.434264	-0.293501	-0.140762
1.95445	0.435595	-0.28825	-0.147345
1.9545	0.436819	-0.282928	-0.153891
1.95455	0.437935	-0.277536	-0.160399
1.9546	0.438944	-0.272076	-0.166868
1.95465	0.439844	-0.266548	-0.173295
1.9547	0.440635	-0.260955	-0.17968
1.95475	0.441318	-0.255298	-0.18602
1.9548	0.441892	-0.249577	-0.192314
1.95485	0.442356	-0.243795	-0.198561
1.9549	0.442712	-0.237953	-0.204759
1.95495	0.442958	-0.232052	-0.210907
1.955	0.443096	-0.226093	-0.217002
1.95505	0.443123	-0.220079	-0.223044
1.9551	0.443042	-0.214011	-0.229031
1.95515	0.442851	-0.20789	-0.234961
1.9552	0.442551	-0.201717	-0.240833
1.95525	0.442141	-0.195495	-0.246646
1.9553	0.441623	-0.189225	-0.252398
1.95535	0.440996	-0.182907	-0.258088
1.9554	0.440259	-0.176545	-0.263714
1.95545	0.439415	-0.170139	-0.269275
1.9555	0.438461	-0.163691	-0.27477
1.95555	0.4374	-0.157203	-0.280197
1.9556	0.436231	-0.150676	-0.285554
1.95565	0.434954	-0.144112	-0.290842
1.9557	0.433569	-0.137512	-0.296057
1.95575	0.432078	-0.130879	-0.301199
1.9558	0.43048	-0.124213	-0.306267
1.95585	0.428776	-0.117516	-0.31126
1.9559	0.426966	-0.11079	-0.316176
1.95595	0.425051	-0.104037	-0.321013
1.956	0.423031	-0.0972588	-0.325772
1.95605	0.420906	-0.0904562	-0.33045
1.9561	0.418678	-0.0836313	-0.335047
1.95615	0.416346	-0.0767857	-0.339561
1.9562	0.413912	-0.0699212	-0.343991
1.95625	0.411376	-0.0630395	-0.348336
1.9563	0.408738	-0.0561422	-0.352595
1.95635	0.405999	-0.049231	-0.356768
1.9564	0.40316	-0.0423077	-0.360852
1.95645	0.400221	-0.0353739	-0.364847
1.9565	0.397184	-0.0284314	-0.368752
1.95655	0.394049	-0.0214819	-0.372567
1.9566	0.390816	-0.0145271	-0.376289
1.95665	0.387487	-0.00756877	-0.379918
1.9567	0.384063	-0.000608522	-0.383454
1.95675	0.380544	0.00635188	-0.386895
1.9568	0.37693	0.0133107	-0.390241
1.95685	0.373224	0.0202663	-0.39349
1.9569	0.369426	0.0272168	-0.396643
1.95695	0.365537	0.0341606	-0.399697
1.957	0.361557	0.041096	-0.402653
1.95705	0.357488	0.0480213	-0.405509
1.9571	0.353331	0.0549347	-0.408266
1.95715	0.349087	0.0618346	-0.410921
1.9572	0.344757	0.0687192	-0.413476
1.95725	0.340341	0.0755868	-0.415928
1.9573	0.335842	0.0824358	-0.418278
1.95735	0.33126	0.0892645	-0.420524
1.9574	0.326596	0.0960711	-0.422667
1.95745	0.321851	0.102854	-0.424705
1.9575	0.317027	0.109612	-0.426639
1.95755	0.312125	0.116342	-0.428467
1.9576	0.307146	0.123044	-0.43019
1.95765	0.302091	0.129715	-0.431806
1.9577	0.296962	0.136355	-0.433316
1.95775	0.291759	0.142961	-0.434719
1.9578	0.286484	0.149531	-0.436015
1.95785	0.281139	0.156065	-0.437203
1.9579	0.275724	0.16256	-0.438283
1.95795	0.270241	0.169015	-0.439256
1.958	0.264691	0.175428	-0.440119
1.95805	0.259077	0.181798	-0.440875
1.9581	0.253398	0.188123	-0.441521
1.95815	0.247657	0.194402	-0.442059
1.9582	0.241854	0.200633	-0.442487
1.95825	0.235992	0.206814	-0.442806
1.9583	0.230072	0.212944	-0.443016
1.95835	0.224095	0.219022	-0.443117
1.9584	0.218062	0.225046	-0.443108
1.95845	0.211976	0.231014	-0.44299
1.9585	0.205838	0.236925	-0.442763
1.95855	0.199649	0.242778	-0.442426
1.9586	0.19341	0.248571	-0.441981
1.95865	0.187124	0.254302	-0.441426
1.9587	0.180792	0.259971	-0.440762
1.95875	0.174415	0.265575	-0.43999
1.9588	0.167995	0.271114	-0.439109
1.95885	0.161533	0.276586	-0.438119
1.9589	0.155032	0.28199	-0.437022
1.95895	0.148492	0.287325	-0.435817
1.959	0.141916	0.292588	-0.434504
1.95905	0.135305	0.297779	-0.433084
1.9591	0.12866	0.302897	-0.431557
1.95915	0.121984	0.30794	-0.429924
1.9592	0.115277	0.312907	-0.428184
1.95925	0.108542	0.317797	-0.426339
1.9593	0.101781	0.322608	-0.424389
1.95935	0.0949939	0.32734	-0.422334
1.9594	0.0881837	0.331991	-0.420175
1.95945	0.0813517	0.336561	-0.417912
1.9595	0.0744996	0.341047	-0.415546
1.95955	0.0676292	0.345449	-0.413078
1.9596	0.060742	0.349765	-0.410507
1.95965	0.0538399	0.353996	-0.407836
1.9597	0.0469245	0.358139	-0.405063
1.95975	0.0399975	0.362194	-0.402191
1.9598	0.0330607	0.366159	-0.39922
1.95985	0.0261156	0.370034	-0.39615
1.9599	0.0191642	0.373818	-0.392982
1.95995	0.012208	0.377509	-0.389717
1.96	0.00524881	0.381107	-0.386356
1.96005	-0.00171168	0.384612	-0.3829
1.9601	-0.00867174	0.388021	-0.379349
1.96015	-0.0156297	0.391335	-0.375705
1.9602	-0.0225837	0.394552	-0.371968
1.96025	-0.0295322	0.397672	-0.36814
1.9603	-0.0364735	0.400693	-0.36422
1.96035	-0.0434057	0.403616	-0.360211
1.9604	-0.0503272	0.406439	-0.356112
1.96045	-0.0572363	0.409162	-0.351926
1.9605	-0.0641312	0.411784	-0.347653
1.96055	-0.0710104	0.414305	-0.343294
1.9606	-0.077872	0.416723	-0.338851
1.96065	-0.0847144	0.419038	-0.334324
1.9607	-0.0915359	0.42125	-0.329714
1.96075	-0.0983348	0.423358	-0.325023
1.9608	-0.105109	0.425361	-0.320252
1.96085	-0.111858	0.42726	-0.315402
1.9609	-0.118579	0.429053	-0.310474
1.96095	-0.125271	0.43074	-0.305469
1.961	-0.131932	0.432321	-0.300389
1.96105	-0.138561	0.433796	-0.295235
1.9611	-0.145155	0.435163	-0.290008
1.96115	-0.151713	0.436423	-0.28471
1.9612	-0.158234	0.437575	-0.279341
1.96125	-0.164716	0.43862	-0.273904
1.9613	-0.171157	0.439556	-0.268398
1.96135	-0.177556	0.440383	-0.262827
1.9614	-0.183912	0.441102	-0.257191
1.96145	-0.190221	0.441712	-0.251491
1.9615	-0.196484	0.442213	-0.245729
1.96155	-0.202699	0.442606	-0.239907
1.9616	-0.208863	0.442888	-0.234025
1.96165	-0.214976	0.443062	-0.228086
1.9617	-0.221036	0.443126	-0.22209
1.96175	-0.227041	0.443081	-0.21604
1.9618	-0.232991	0.442927	-0.209936
1.96185	-0.238883	0.442663	-0.20378
1.9619	-0.244715	0.44229	-0.197575
1.96195	-0.250488	0.441808	-0.19132
1.962	-0.256199	0.441217	-0.185018
1.96205	-0.261846	0.440517	-0.178671
1.9621	-0.267429	0.439708	-0.172279
1.96215	-0.272946	0.438791	-0.165845
